unique_id,ds,y,NBeatsMoe,NBEATS,NBeatsStackMoe,SeasonalNaive,is_anomaly,anomaly_status,trend_str,seas_str
Y206,1990-12-31,5983.0,6000.7583,5787.27,5893.869,5861.0,0,Non-anomalies,Non-stationary,Non-seasonal
Y206,1991-12-31,6392.0,6050.3228,5789.519,5923.824,5861.0,0,Non-anomalies,Non-stationary,Non-seasonal
Y206,1992-12-31,6680.0,6270.54,5789.1973,5948.145,5861.0,0,Non-anomalies,Non-stationary,Non-seasonal
Y206,1993-12-31,7254.0,6373.1426,5732.471,5930.3574,5861.0,1,Anomalies,Non-stationary,Non-seasonal
Y207,1990-12-31,5448.0,5349.7456,5387.6616,5379.9106,5190.0,0,Non-anomalies,Stationary,Seasonal
Y207,1991-12-31,6456.0,5443.067,5522.1045,5573.977,5190.0,0,Non-anomalies,Stationary,Seasonal
Y207,1992-12-31,6296.0,5571.674,5678.2847,5755.242,5190.0,0,Non-anomalies,Stationary,Seasonal
Y207,1993-12-31,6116.0,5691.7944,5843.133,5899.8003,5190.0,0,Non-anomalies,Stationary,Seasonal
Y208,1990-12-31,5512.5,5892.306,5810.4707,5824.6753,5761.0,0,Non-anomalies,Non-stationary,Seasonal
Y208,1991-12-31,5330.5,6005.2856,5880.4277,5912.0654,5761.0,0,Non-anomalies,Non-stationary,Seasonal
Y208,1992-12-31,5451.5,6138.398,5956.6006,6009.5767,5761.0,0,Non-anomalies,Non-stationary,Seasonal
Y208,1993-12-31,5637.0,6271.182,6000.6143,6075.5337,5761.0,0,Non-anomalies,Non-stationary,Seasonal
Y209,1990-12-31,2242.5,2536.523,2548.164,2488.3088,2500.5,0,Non-anomalies,Stationary,Non-seasonal
Y209,1991-12-31,2113.0,2513.4028,2592.9724,2504.783,2500.5,0,Non-anomalies,Stationary,Non-seasonal
Y209,1992-12-31,2003.0,2513.588,2603.4348,2539.9365,2500.5,0,Non-anomalies,Stationary,Non-seasonal
Y209,1993-12-31,1948.0,2502.5144,2624.1262,2570.3596,2500.5,0,Non-anomalies,Stationary,Non-seasonal
Y21,1991-12-31,10476.5,11173.253,11331.328,11351.062,10774.75,0,Non-anomalies,Non-stationary,Seasonal
Y21,1992-12-31,11016.0,11355.597,11584.839,11869.607,10774.75,0,Non-anomalies,Non-stationary,Seasonal
Y21,1993-12-31,10540.5,11637.825,11927.696,12418.383,10774.75,0,Non-anomalies,Non-stationary,Seasonal
Y21,1994-12-31,10580.5,11893.165,12309.386,12797.447,10774.75,0,Non-anomalies,Non-stationary,Seasonal
Y210,1990-12-31,8334.0,8399.344,8371.201,8297.455,8154.0,0,Non-anomalies,Non-stationary,Seasonal
Y210,1991-12-31,8056.5,8550.639,8527.767,8505.245,8154.0,0,Non-anomalies,Non-stationary,Seasonal
Y210,1992-12-31,7981.5,8755.338,8728.898,8716.818,8154.0,0,Non-anomalies,Non-stationary,Seasonal
Y210,1993-12-31,8032.5,8947.168,8886.537,8863.973,8154.0,0,Non-anomalies,Non-stationary,Seasonal
Y211,1990-12-31,8520.0,9309.492,9054.659,9215.624,9133.5,0,Non-anomalies,Non-stationary,Non-seasonal
Y211,1991-12-31,9244.5,9491.698,9059.988,9332.915,9133.5,0,Non-anomalies,Non-stationary,Non-seasonal
Y211,1992-12-31,9634.5,9693.84,9076.572,9485.667,9133.5,0,Non-anomalies,Non-stationary,Non-seasonal
Y211,1993-12-31,9382.5,9901.61,9043.502,9523.796,9133.5,0,Non-anomalies,Non-stationary,Non-seasonal
Y212,1990-12-31,5668.0,5224.9136,4956.602,4984.836,5083.0,0,Non-anomalies,Non-stationary,Non-seasonal
Y212,1991-12-31,5767.0,5136.336,4912.9575,4946.619,5083.0,0,Non-anomalies,Non-stationary,Non-seasonal
Y212,1992-12-31,5491.0,5162.255,4824.8657,4915.8457,5083.0,0,Non-anomalies,Non-stationary,Non-seasonal
Y212,1993-12-31,5724.0,5096.469,4708.4316,4832.6094,5083.0,0,Non-anomalies,Non-stationary,Non-seasonal
Y213,1990-12-31,5337.5,5334.7207,5353.794,5286.859,5290.0,0,Non-anomalies,Non-stationary,Seasonal
Y213,1991-12-31,5405.0,5333.7026,5415.1543,5341.7944,5290.0,0,Non-anomalies,Non-stationary,Seasonal
Y213,1992-12-31,5442.0,5423.9927,5472.8906,5416.47,5290.0,0,Non-anomalies,Non-stationary,Seasonal
Y213,1993-12-31,5698.0,5352.8647,5519.2446,5487.707,5290.0,0,Non-anomalies,Non-stationary,Seasonal
Y214,1990-12-31,3466.0,3508.0667,3548.819,3560.9421,3481.0,0,Non-anomalies,Stationary,Non-seasonal
Y214,1991-12-31,3411.0,3509.0806,3614.8884,3611.3484,3481.0,0,Non-anomalies,Stationary,Non-seasonal
Y214,1992-12-31,3267.0,3567.729,3664.62,3674.2468,3481.0,0,Non-anomalies,Stationary,Non-seasonal
Y214,1993-12-31,3039.0,3522.5947,3717.6333,3726.3708,3481.0,0,Non-anomalies,Stationary,Non-seasonal
Y215,1990-12-31,2757.0,3529.164,3375.9775,3436.7754,3444.0,0,Non-anomalies,Stationary,Non-seasonal
Y215,1991-12-31,2481.0,3526.9763,3368.947,3461.8828,3444.0,0,Non-anomalies,Stationary,Non-seasonal
Y215,1992-12-31,2058.0,3550.9707,3324.2703,3523.9512,3444.0,0,Non-anomalies,Stationary,Non-seasonal
Y215,1993-12-31,1984.5,3550.6763,3271.4683,3564.706,3444.0,0,Non-anomalies,Stationary,Non-seasonal
Y216,1990-12-31,5466.0,6312.6206,6445.8354,6431.0664,6066.0,0,Non-anomalies,Non-stationary,Seasonal
Y216,1991-12-31,5868.0,6410.9937,6618.188,6764.9653,6066.0,0,Non-anomalies,Non-stationary,Seasonal
Y216,1992-12-31,6666.0,6571.2285,6831.551,7104.473,6066.0,0,Non-anomalies,Non-stationary,Seasonal
Y216,1993-12-31,6381.0,6719.3545,7089.2803,7330.127,6066.0,0,Non-anomalies,Non-stationary,Seasonal
Y217,1990-12-31,7532.0,5902.236,5651.3066,6354.7866,5942.0,0,Non-anomalies,Stationary,Non-seasonal
Y217,1991-12-31,8573.0,5933.252,5644.2266,6952.6255,5942.0,0,Non-anomalies,Stationary,Non-seasonal
Y217,1992-12-31,7893.0,5931.1685,5811.9277,7433.3345,5942.0,0,Non-anomalies,Stationary,Non-seasonal
Y217,1993-12-31,8063.0,5858.582,5751.974,7691.689,5942.0,0,Non-anomalies,Stationary,Non-seasonal
Y218,1990-12-31,7752.5,6057.3857,5799.4126,6521.9253,6098.0,0,Non-anomalies,Stationary,Seasonal
Y218,1991-12-31,8807.0,6088.5645,5790.2173,7127.472,6098.0,0,Non-anomalies,Stationary,Seasonal
Y218,1992-12-31,8109.0,6087.353,5961.8096,7610.707,6098.0,0,Non-anomalies,Stationary,Seasonal
Y218,1993-12-31,8088.0,6012.8823,5901.499,7874.5845,6098.0,0,Non-anomalies,Stationary,Seasonal
Y219,1990-12-31,6511.0,6616.2373,6623.2065,6608.7993,6477.0,0,Non-anomalies,Non-stationary,Seasonal
Y219,1991-12-31,6679.0,6735.25,6686.867,6705.5957,6477.0,0,Non-anomalies,Non-stationary,Seasonal
Y219,1992-12-31,6825.0,6869.5044,6754.45,6749.5034,6477.0,0,Non-anomalies,Non-stationary,Seasonal
Y219,1993-12-31,6994.5,7018.381,6858.9297,6845.598,6477.0,0,Non-anomalies,Non-stationary,Seasonal
Y22,1991-12-31,4350.8,4628.752,4324.66,4348.178,4512.15,0,Non-anomalies,Non-stationary,Seasonal
Y22,1992-12-31,4609.33,4742.842,4399.5967,4403.701,4512.15,0,Non-anomalies,Non-stationary,Seasonal
Y22,1993-12-31,4772.4,4861.956,4541.65,4569.0073,4512.15,0,Non-anomalies,Non-stationary,Seasonal
Y22,1994-12-31,5199.0,4945.6294,4497.9995,4722.49,4512.15,0,Non-anomalies,Non-stationary,Seasonal
Y220,1990-12-31,6241.5,3898.8022,3858.785,3783.1187,3843.0,0,Non-anomalies,Stationary,Seasonal
Y220,1991-12-31,8091.0,3915.213,3809.175,3658.2432,3843.0,0,Non-anomalies,Stationary,Seasonal
Y220,1992-12-31,6715.5,3939.4602,3827.3716,3654.0251,3843.0,0,Non-anomalies,Stationary,Seasonal
Y220,1993-12-31,3520.5,3946.2117,3920.9,3710.2344,3843.0,0,Non-anomalies,Stationary,Seasonal
Y221,1990-12-31,1807.8,1574.4326,1579.613,1561.794,1575.3,0,Non-anomalies,Non-stationary,Seasonal
Y221,1991-12-31,1629.3,1574.2877,1615.2621,1553.7463,1575.3,0,Non-anomalies,Non-stationary,Seasonal
Y221,1992-12-31,1749.0,1574.9641,1606.331,1533.8754,1575.3,0,Non-anomalies,Non-stationary,Seasonal
Y221,1993-12-31,1617.3,1574.4386,1608.4949,1518.3862,1575.3,0,Non-anomalies,Non-stationary,Seasonal
Y222,1990-12-31,6045.9,5815.9854,5480.847,5788.165,5734.8,0,Non-anomalies,Non-stationary,Seasonal
Y222,1991-12-31,5695.8,5764.209,4956.65,5646.402,5734.8,0,Non-anomalies,Non-stationary,Seasonal
Y222,1992-12-31,7225.5,5760.1255,4787.9473,5449.466,5734.8,0,Non-anomalies,Non-stationary,Seasonal
Y222,1993-12-31,4834.5,5750.5654,4665.8223,5426.5474,5734.8,0,Non-anomalies,Non-stationary,Seasonal
Y223,1990-12-31,1742.0,2134.6462,2114.3623,2108.4788,2100.0,0,Non-anomalies,Non-stationary,Seasonal
Y223,1991-12-31,1398.0,2115.865,2241.9514,2134.2869,2100.0,0,Non-anomalies,Non-stationary,Seasonal
Y223,1992-12-31,1336.0,2111.1821,2293.2144,2141.7393,2100.0,0,Non-anomalies,Non-stationary,Seasonal
Y223,1993-12-31,1160.0,2116.8018,2237.8506,2130.479,2100.0,0,Non-anomalies,Non-stationary,Seasonal
Y224,1990-12-31,6478.2,6602.878,6488.212,6438.8965,6602.0,0,Non-anomalies,Non-stationary,Seasonal
Y224,1991-12-31,6377.4,6603.05,6423.5396,6328.9453,6602.0,0,Non-anomalies,Non-stationary,Seasonal
Y224,1992-12-31,6418.8,6601.542,6327.407,6266.669,6602.0,0,Non-anomalies,Non-stationary,Seasonal
Y224,1993-12-31,6519.0,6603.0337,6220.135,6158.232,6602.0,0,Non-anomalies,Non-stationary,Seasonal
Y225,1990-12-31,8290.1,8688.906,8556.639,8723.371,8632.8,0,Non-anomalies,Non-stationary,Seasonal
Y225,1991-12-31,8595.2,8694.42,8550.171,8842.203,8632.8,0,Non-anomalies,Non-stationary,Seasonal
Y225,1992-12-31,9261.3,8830.368,8550.953,8978.226,8632.8,0,Non-anomalies,Non-stationary,Seasonal
Y225,1993-12-31,9099.3,8726.64,8518.88,9022.314,8632.8,0,Non-anomalies,Non-stationary,Seasonal
Y226,1990-12-31,7721.2,7951.8516,7856.856,7787.3687,7883.6,0,Non-anomalies,Non-stationary,Non-seasonal
Y226,1991-12-31,7916.8,7949.993,7856.299,7798.4727,7883.6,0,Non-anomalies,Non-stationary,Non-seasonal
Y226,1992-12-31,8159.0,8088.474,7858.127,7863.0415,7883.6,0,Non-anomalies,Non-stationary,Non-seasonal
Y226,1993-12-31,8101.2,7978.927,7826.2163,7888.703,7883.6,0,Non-anomalies,Non-stationary,Non-seasonal
Y227,1990-12-31,6885.0,7022.287,6927.798,6906.016,6995.7,0,Non-anomalies,Non-stationary,Seasonal
Y227,1991-12-31,6966.9,6987.548,6892.8843,6879.7007,6995.7,0,Non-anomalies,Non-stationary,Seasonal
Y227,1992-12-31,6980.1,7032.1675,6833.148,6875.8477,6995.7,0,Non-anomalies,Non-stationary,Seasonal
Y227,1993-12-31,6941.7,6991.8433,6762.469,6839.2544,6995.7,0,Non-anomalies,Non-stationary,Seasonal
Y228,1989-12-31,7878.5,7784.501,7890.451,8071.5444,7811.5,0,Non-anomalies,Non-stationary,Seasonal
Y228,1990-12-31,7649.5,7841.6655,7893.0205,8171.2275,7811.5,0,Non-anomalies,Non-stationary,Seasonal
Y228,1991-12-31,8000.0,7964.1875,7903.1963,8293.05,7811.5,0,Non-anomalies,Non-stationary,Seasonal
Y228,1992-12-31,8592.0,7897.3135,7948.123,8399.412,7811.5,0,Non-anomalies,Non-stationary,Seasonal
Y229,1990-12-31,4878.0,4100.1323,4114.063,4001.0962,4101.0,0,Non-anomalies,Non-stationary,Seasonal
Y229,1991-12-31,4992.0,4099.988,4147.0464,3972.6062,4101.0,0,Non-anomalies,Non-stationary,Seasonal
Y229,1992-12-31,5166.0,4100.664,4214.598,3960.4756,4101.0,0,Non-anomalies,Non-stationary,Seasonal
Y229,1993-12-31,4845.0,4100.138,4341.4497,3945.3704,4101.0,0,Non-anomalies,Non-stationary,Seasonal
Y23,1991-12-31,4183.4,3646.9983,3658.7312,3513.433,3644.2,0,Non-anomalies,Stationary,Seasonal
Y23,1992-12-31,4896.2,3646.1794,3657.8528,3401.354,3644.2,0,Non-anomalies,Stationary,Seasonal
Y23,1993-12-31,4876.4,3645.6262,3815.132,3365.708,3644.2,0,Non-anomalies,Stationary,Seasonal
Y23,1994-12-31,3502.2,3643.316,3937.7007,3348.978,3644.2,0,Non-anomalies,Stationary,Seasonal
Y230,1990-12-31,2820.4,2952.6665,2905.9211,2950.6838,2951.6,0,Non-anomalies,Non-stationary,Seasonal
Y230,1991-12-31,2775.8,2963.4526,2920.8325,2986.476,2951.6,0,Non-anomalies,Non-stationary,Seasonal
Y230,1992-12-31,2779.65,2993.012,2958.7363,3027.692,2951.6,0,Non-anomalies,Non-stationary,Seasonal
Y230,1993-12-31,2747.45,2973.9248,3011.1116,3083.7231,2951.6,0,Non-anomalies,Non-stationary,Seasonal
Y231,1989-12-31,5365.0,5340.8955,5431.2905,5879.1724,5286.0,0,Non-anomalies,Stationary,Seasonal
Y231,1990-12-31,3199.0,5438.6274,5859.378,6227.0513,5286.0,0,Non-anomalies,Stationary,Seasonal
Y231,1991-12-31,4045.0,5513.4497,6233.8315,6579.1143,5286.0,0,Non-anomalies,Stationary,Seasonal
Y231,1992-12-31,5056.0,5629.0884,6294.75,7018.9595,5286.0,0,Non-anomalies,Stationary,Seasonal
Y232,1990-12-31,6313.0,6484.3804,6456.2915,6356.1084,6236.0,0,Non-anomalies,Stationary,Non-seasonal
Y232,1991-12-31,6872.0,6592.189,6593.6304,6514.8833,6236.0,0,Non-anomalies,Stationary,Non-seasonal
Y232,1992-12-31,6305.0,6763.2344,6769.6772,6741.1987,6236.0,0,Non-anomalies,Stationary,Non-seasonal
Y232,1993-12-31,7357.0,6916.3584,6920.0044,6900.138,6236.0,0,Non-anomalies,Stationary,Non-seasonal
Y233,1990-12-31,6093.0,5505.269,5461.012,5485.999,5355.0,0,Non-anomalies,Stationary,Non-seasonal
Y233,1991-12-31,5722.0,5605.9575,5578.25,5635.3745,5355.0,0,Non-anomalies,Stationary,Non-seasonal
Y233,1992-12-31,5518.0,5738.3374,5696.7607,5753.2734,5355.0,0,Non-anomalies,Stationary,Non-seasonal
Y233,1993-12-31,5809.0,5862.34,5811.6216,5835.199,5355.0,0,Non-anomalies,Stationary,Non-seasonal
Y234,1990-12-31,7363.5,7262.775,6883.407,7076.352,7085.5,0,Non-anomalies,Stationary,Non-seasonal
Y234,1991-12-31,6607.0,7402.0664,6870.4014,7207.5645,7085.5,0,Non-anomalies,Stationary,Non-seasonal
Y234,1992-12-31,6109.5,7570.4,6862.5303,7367.128,7085.5,0,Non-anomalies,Stationary,Non-seasonal
Y234,1993-12-31,7152.5,7739.4316,6791.2095,7401.9087,7085.5,0,Non-anomalies,Stationary,Non-seasonal
Y235,1990-12-31,3939.0,3875.1003,3734.69,3820.5698,3808.5,0,Non-anomalies,Stationary,Seasonal
Y235,1991-12-31,3451.0,3894.26,3760.649,3901.299,3808.5,0,Non-anomalies,Stationary,Seasonal
Y235,1992-12-31,2614.5,3981.586,3768.404,3984.0862,3808.5,0,Non-anomalies,Stationary,Seasonal
Y235,1993-12-31,3862.0,3966.3171,3753.496,4001.12,3808.5,0,Non-anomalies,Stationary,Seasonal
Y236,1990-12-31,5305.0,5149.8945,4928.506,4997.598,5015.0,0,Non-anomalies,Non-stationary,Non-seasonal
Y236,1991-12-31,4934.0,5247.5654,4962.2207,5083.151,5015.0,0,Non-anomalies,Non-stationary,Non-seasonal
Y236,1992-12-31,4781.0,5370.401,4990.6504,5179.089,5015.0,0,Non-anomalies,Non-stationary,Non-seasonal
Y236,1993-12-31,4963.0,5489.535,4971.876,5208.9644,5015.0,0,Non-anomalies,Non-stationary,Non-seasonal
Y237,1990-12-31,2972.0,2960.8442,2881.364,2927.5845,2944.0,0,Non-anomalies,Stationary,Seasonal
Y237,1991-12-31,2652.0,2965.2395,2909.4326,2982.3474,2944.0,0,Non-anomalies,Stationary,Seasonal
Y237,1992-12-31,2294.0,3012.6646,2922.452,3058.6816,2944.0,0,Non-anomalies,Stationary,Seasonal
Y237,1993-12-31,3102.0,2978.1294,2917.5708,3089.1338,2944.0,0,Non-anomalies,Stationary,Seasonal
Y238,1990-12-31,4032.0,4172.793,4129.2676,4188.6074,4126.0,0,Non-anomalies,Stationary,Non-seasonal
Y238,1991-12-31,4040.0,4142.9355,4166.787,4243.1704,4126.0,0,Non-anomalies,Stationary,Non-seasonal
Y238,1992-12-31,3927.0,4144.8867,4193.916,4321.8105,4126.0,0,Non-anomalies,Stationary,Non-seasonal
Y238,1993-12-31,4123.0,4131.0366,4201.6157,4370.566,4126.0,0,Non-anomalies,Stationary,Non-seasonal
Y239,1990-12-31,3978.4,4223.9336,4176.5493,4185.413,4126.1,0,Non-anomalies,Non-stationary,Non-seasonal
Y239,1991-12-31,3624.4,4304.4443,4246.292,4262.688,4126.1,0,Non-anomalies,Non-stationary,Non-seasonal
Y239,1992-12-31,3952.1,4400.8354,4303.753,4337.85,4126.1,0,Non-anomalies,Non-stationary,Non-seasonal
Y239,1993-12-31,4338.5,4495.928,4349.0415,4381.5127,4126.1,0,Non-anomalies,Non-stationary,Non-seasonal
Y24,1991-12-31,7032.42,7184.4243,7148.584,7121.178,6907.26,0,Non-anomalies,Non-stationary,Seasonal
Y24,1992-12-31,6788.04,7303.641,7287.334,7401.5366,6907.26,0,Non-anomalies,Non-stationary,Seasonal
Y24,1993-12-31,8569.5,7494.5957,7469.5947,7672.1816,6907.26,0,Non-anomalies,Non-stationary,Seasonal
Y24,1994-12-31,8602.47,7664.5703,7645.4375,7830.659,6907.26,0,Non-anomalies,Non-stationary,Seasonal
Y240,1990-12-31,6599.5,7040.43,6901.809,6954.9087,6927.0,0,Non-anomalies,Stationary,Non-seasonal
Y240,1991-12-31,5678.0,7181.0464,6922.9805,6979.049,6927.0,0,Non-anomalies,Stationary,Non-seasonal
Y240,1992-12-31,6380.0,7330.98,6952.9575,7074.8667,6927.0,0,Non-anomalies,Stationary,Non-seasonal
Y240,1993-12-31,6435.5,7483.3516,6937.404,7104.2246,6927.0,0,Non-anomalies,Stationary,Non-seasonal
Y241,1990-12-31,6565.5,6694.2964,6487.9478,6306.602,6693.0,0,Non-anomalies,Non-stationary,Seasonal
Y241,1991-12-31,7630.5,6707.7666,6283.355,5647.836,6693.0,0,Non-anomalies,Non-stationary,Seasonal
Y241,1992-12-31,8307.0,6745.161,6205.779,5360.7026,6693.0,0,Non-anomalies,Non-stationary,Seasonal
Y241,1993-12-31,9024.0,6720.7007,6149.6274,5575.6484,6693.0,0,Non-anomalies,Non-stationary,Seasonal
Y242,1989-12-31,4800.0,4509.7075,4411.036,4351.634,4464.0,0,Non-anomalies,Non-stationary,Non-seasonal
Y242,1990-12-31,4408.0,4480.5693,4443.5024,4306.1606,4464.0,0,Non-anomalies,Non-stationary,Non-seasonal
Y242,1991-12-31,4178.0,4482.4897,4469.5454,4389.776,4464.0,0,Non-anomalies,Non-stationary,Non-seasonal
Y242,1992-12-31,4332.0,4469.037,4461.6694,4461.7354,4464.0,0,Non-anomalies,Non-stationary,Non-seasonal
Y243,1989-12-31,4577.0,6237.913,6110.228,6290.4424,6261.0,0,Non-anomalies,Stationary,Non-seasonal
Y243,1990-12-31,4413.0,6285.9204,6077.3647,6369.385,6261.0,0,Non-anomalies,Stationary,Non-seasonal
Y243,1991-12-31,4420.0,6388.9385,6244.585,6413.1655,6261.0,0,Non-anomalies,Stationary,Non-seasonal
Y243,1992-12-31,5096.0,6332.4185,6384.835,6481.513,6261.0,0,Non-anomalies,Stationary,Non-seasonal
Y244,1989-12-31,4501.5,5840.4937,5630.8164,5681.195,5856.0,0,Non-anomalies,Non-stationary,Non-seasonal
Y244,1990-12-31,3925.5,5848.676,5655.888,5845.066,5856.0,0,Non-anomalies,Non-stationary,Non-seasonal
Y244,1991-12-31,4329.0,5854.345,5773.3027,5835.924,5856.0,0,Non-anomalies,Non-stationary,Non-seasonal
Y244,1992-12-31,4336.5,5790.166,5712.337,5698.97,5856.0,0,Non-anomalies,Non-stationary,Non-seasonal
Y245,1990-12-31,5154.0,2769.1208,2750.478,2756.6003,2759.0,1,Anomalies,Non-stationary,Seasonal
Y245,1991-12-31,5178.0,2773.0,2765.3562,2751.5095,2759.0,1,Anomalies,Non-stationary,Seasonal
Y245,1992-12-31,5234.0,2802.5754,2758.6035,2769.1897,2759.0,1,Anomalies,Non-stationary,Seasonal
Y245,1993-12-31,4884.0,2781.0994,2793.452,2798.4282,2759.0,1,Anomalies,Non-stationary,Seasonal
Y246,1989-12-31,5818.5,6006.768,5793.2163,5110.61,5725.5,0,Non-anomalies,Non-stationary,Seasonal
Y246,1990-12-31,5463.0,6081.0825,5788.2847,5053.283,5725.5,0,Non-anomalies,Non-stationary,Seasonal
Y246,1991-12-31,4993.5,6219.4917,5821.24,4999.1675,5725.5,0,Non-anomalies,Non-stationary,Seasonal
Y246,1992-12-31,3878.0,6373.9087,5930.2637,4879.2075,5725.5,0,Non-anomalies,Non-stationary,Seasonal
Y247,1989-12-31,4237.0,4756.587,4707.6147,5489.9736,4745.0,0,Non-anomalies,Stationary,Seasonal
Y247,1990-12-31,4081.0,4722.4346,5104.4077,5847.8374,4745.0,0,Non-anomalies,Stationary,Seasonal
Y247,1991-12-31,2605.0,4780.5527,5401.4526,6091.008,4745.0,0,Non-anomalies,Stationary,Seasonal
Y247,1992-12-31,3440.0,4722.584,5360.6885,6487.4727,4745.0,0,Non-anomalies,Stationary,Seasonal
Y248,1990-12-31,5541.0,5855.494,5900.453,5910.7183,5686.5,0,Non-anomalies,Non-stationary,Seasonal
Y248,1991-12-31,5485.0,5958.9414,6044.8525,6116.806,5686.5,0,Non-anomalies,Non-stationary,Seasonal
Y248,1992-12-31,6203.0,6099.566,6203.5283,6312.7705,5686.5,0,Non-anomalies,Non-stationary,Seasonal
Y248,1993-12-31,6426.5,6230.3384,6373.3945,6449.2935,5686.5,0,Non-anomalies,Non-stationary,Seasonal
Y249,1989-12-31,5807.5,5702.425,5695.4595,5686.9272,5552.0,0,Non-anomalies,Non-stationary,Seasonal
Y249,1990-12-31,5884.0,5806.484,5820.0356,5832.43,5552.0,0,Non-anomalies,Non-stationary,Seasonal
Y249,1991-12-31,5826.0,5940.724,5958.43,5966.823,5552.0,0,Non-anomalies,Non-stationary,Seasonal
Y249,1992-12-31,5932.5,6068.2407,6089.598,6082.5195,5552.0,0,Non-anomalies,Non-stationary,Seasonal
Y25,1991-12-31,5862.2,6033.2134,6104.944,6115.2295,5789.4,0,Non-anomalies,Non-stationary,Seasonal
Y25,1992-12-31,6434.6,6128.5547,6249.3345,6404.9023,5789.4,0,Non-anomalies,Non-stationary,Seasonal
Y25,1993-12-31,6655.4,6288.972,6445.756,6723.5684,5789.4,0,Non-anomalies,Non-stationary,Seasonal
Y25,1994-12-31,6970.6,6429.344,6668.341,6938.328,5789.4,0,Non-anomalies,Non-stationary,Seasonal
Y250,1989-12-31,5556.0,5462.946,5453.2764,5484.623,5352.0,0,Non-anomalies,Non-stationary,Seasonal
Y250,1990-12-31,5810.5,5567.3784,5535.4224,5564.0303,5352.0,0,Non-anomalies,Non-stationary,Seasonal
Y250,1991-12-31,5983.5,5687.266,5620.4473,5663.2085,5352.0,1,Anomalies,Non-stationary,Seasonal
Y250,1992-12-31,6074.0,5806.931,5702.9507,5751.4272,5352.0,1,Anomalies,Non-stationary,Seasonal
Y251,1989-12-31,5780.0,5807.1006,5812.1333,5810.117,5649.0,0,Non-anomalies,Non-stationary,Seasonal
Y251,1990-12-31,5752.0,5912.0254,5943.934,5975.0376,5649.0,0,Non-anomalies,Non-stationary,Seasonal
Y251,1991-12-31,5654.0,6049.603,6093.143,6128.5444,5649.0,0,Non-anomalies,Non-stationary,Seasonal
Y251,1992-12-31,5704.0,6179.6514,6236.3804,6250.287,5649.0,0,Non-anomalies,Non-stationary,Seasonal
Y252,1989-12-31,5710.0,5599.003,5584.218,5612.2373,5477.0,0,Non-anomalies,Non-stationary,Seasonal
Y252,1990-12-31,5855.0,5704.585,5673.653,5712.6206,5477.0,0,Non-anomalies,Non-stationary,Seasonal
Y252,1991-12-31,5897.5,5829.1685,5768.6504,5824.0615,5477.0,0,Non-anomalies,Non-stationary,Seasonal
Y252,1992-12-31,5977.0,5952.507,5859.7363,5914.1084,5477.0,0,Non-anomalies,Non-stationary,Seasonal
Y253,1989-12-31,5548.5,5476.856,5467.956,5491.121,5363.5,0,Non-anomalies,Non-stationary,Seasonal
Y253,1990-12-31,5841.5,5581.56,5556.9883,5572.7397,5363.5,1,Anomalies,Non-stationary,Seasonal
Y253,1991-12-31,6061.0,5702.8184,5650.6353,5671.952,5363.5,1,Anomalies,Non-stationary,Seasonal
Y253,1992-12-31,6129.5,5823.007,5738.204,5758.218,5363.5,1,Anomalies,Non-stationary,Seasonal
Y254,1988-12-31,5252.5,5146.484,5092.8867,5102.779,5047.0,0,Non-anomalies,Non-stationary,Seasonal
Y254,1989-12-31,5435.0,5248.474,5163.8228,5161.8174,5047.0,0,Non-anomalies,Non-stationary,Seasonal
Y254,1990-12-31,5432.0,5362.5938,5238.0054,5248.4717,5047.0,0,Non-anomalies,Non-stationary,Seasonal
Y254,1991-12-31,5530.5,5477.2314,5278.022,5305.148,5047.0,0,Non-anomalies,Non-stationary,Seasonal
Y255,1989-12-31,5685.5,5656.0923,5644.1553,5644.8726,5523.0,0,Non-anomalies,Non-stationary,Seasonal
Y255,1990-12-31,5807.0,5761.675,5745.9873,5760.385,5523.0,0,Non-anomalies,Non-stationary,Seasonal
Y255,1991-12-31,5879.5,5890.364,5856.4795,5876.3945,5523.0,0,Non-anomalies,Non-stationary,Seasonal
Y255,1992-12-31,5934.5,6016.0024,5959.2305,5967.956,5523.0,0,Non-anomalies,Non-stationary,Seasonal
Y256,1989-12-31,5963.0,5847.6035,5874.6733,5873.284,5688.5,0,Non-anomalies,Non-stationary,Seasonal
Y256,1990-12-31,6248.5,5952.477,6006.297,6051.058,5688.5,0,Non-anomalies,Non-stationary,Seasonal
Y256,1991-12-31,6502.5,6090.0303,6155.3853,6218.658,5688.5,0,Non-anomalies,Non-stationary,Seasonal
Y256,1992-12-31,6602.0,6220.5405,6307.2925,6347.7827,5688.5,0,Non-anomalies,Non-stationary,Seasonal
Y257,1989-12-31,5531.0,5391.5835,5379.728,5389.463,5283.5,0,Non-anomalies,Non-stationary,Seasonal
Y257,1990-12-31,5745.5,5495.776,5466.0903,5458.428,5283.5,1,Anomalies,Non-stationary,Seasonal
Y257,1991-12-31,5874.5,5614.956,5555.7563,5549.9443,5283.5,1,Anomalies,Non-stationary,Seasonal
Y257,1992-12-31,5963.0,5733.291,5635.413,5630.6123,5283.5,1,Anomalies,Non-stationary,Seasonal
Y258,1989-12-31,5325.5,5394.1133,5382.0894,5353.6177,5295.0,0,Non-anomalies,Non-stationary,Seasonal
Y258,1990-12-31,5419.5,5471.241,5491.343,5443.8286,5295.0,0,Non-anomalies,Non-stationary,Seasonal
